chapter,ref
"§XV: Niṣyanda-Buddha, Dharmatā-Buddha, and Nirmāṇa-Buddha",/polyglotta/index.php?page=record&vid=441&level=2&cid=409644
§XVI: The Śrāvaka's Realisation and Attachment to the Notion of Self-nature,/polyglotta/index.php?page=record&vid=441&level=2&cid=409645
§XVII: The Eternal-Unthinkable,/polyglotta/index.php?page=record&vid=441&level=2&cid=409646
§XVIII: Nirvāṇa and Ālayavijñāna,/polyglotta/index.php?page=record&vid=441&level=2&cid=409649
§XIX: All Things are Unborn,/polyglotta/index.php?page=record&vid=441&level=2&cid=409650
§XX: The Five Classes of Spiritual Insight,/polyglotta/index.php?page=record&vid=441&level=2&cid=409651
"§XXI: Verses on the Triple Vehicle, verse 128-131",/polyglotta/index.php?page=record&vid=441&level=2&cid=409656
§XXII: Two Classes of the Icchantika,/polyglotta/index.php?page=record&vid=441&level=2&cid=409660
§XXIII: The Three Forms of Svabhāva,/polyglotta/index.php?page=record&vid=441&level=2&cid=409662
Verse 132,/polyglotta/index.php?page=record&vid=441&level=2&cid=409663
§XXIV: The Twofold Egolessness (nairātmyadvayalakṣaṇa),/polyglotta/index.php?page=record&vid=441&level=2&cid=409665
§XXV: Assertion and Refutation (samāropāpavāda),/polyglotta/index.php?page=record&vid=441&level=2&cid=409667
Verse 133,/polyglotta/index.php?page=record&vid=441&level=2&cid=409669
§XXVI: The Bodhisattva Assumes Various Personalities,/polyglotta/index.php?page=record&vid=441&level=2&cid=409677
"§XXVII: On Emptiness (śūnyatā), No-birth, and Non-duality",/polyglotta/index.php?page=record&vid=441&level=2&cid=409679
§XXVIII: The Tathāgata-Garbha and the Ego-soul,/polyglotta/index.php?page=record&vid=441&level=2&cid=409694
"§XXIX: A Verse on the Philosophers' Discriminations, verse 137",/polyglotta/index.php?page=record&vid=441&level=2&cid=409696
§XXX: The Four Things Needed for the Constitution of Bodhisattvahood,/polyglotta/index.php?page=record&vid=441&level=2&cid=409697
"§XXXI: On Causation (Six Kinds), and the Rise of Existence",/polyglotta/index.php?page=record&vid=441&level=2&cid=409702
§XXXII: Four Forms of Word-discrimination,/polyglotta/index.php?page=record&vid=441&level=2&cid=409712
§XXXIII: On Word and Discrimination and the Highest Reality,/polyglotta/index.php?page=record&vid=441&level=2&cid=409714
"§XXXIV: Verses on Reality and its Representations, verse 145-148",/polyglotta/index.php?page=record&vid=441&level=2&cid=409717
"§XXXV: Mind-only, Multitudinousness, and Analogies, with an Interpolation on the Dualistic Notion of Existence",/polyglotta/index.php?page=record&vid=441&level=2&cid=409721
Verse 149-160,/polyglotta/index.php?page=record&vid=441&level=2&cid=409725
§XXXVI: The Teaching (dharmadeśanā) of the Tathagatas,/polyglotta/index.php?page=record&vid=441&level=2&cid=409737
§XXXVII: Four Kinds of Dhyāna,/polyglotta/index.php?page=record&vid=441&level=2&cid=409739
Verse 161-64,/polyglotta/index.php?page=record&vid=441&level=2&cid=409740
§XXXVIII: On Nirvāṇa])Four Kinds of Dhyāna,/polyglotta/index.php?page=record&vid=441&level=2&cid=409744
§XXXIX: Two Characteristics of Self-nature,/polyglotta/index.php?page=record&vid=441&level=2&cid=409748
§XL: Two Kinds of the Buddha's Sustaining Power (adhiṣṭhāna).,/polyglotta/index.php?page=record&vid=441&level=2&cid=409749
CHAPTER THREE. ON IMPERMANENCY,javascript:;
§LVII,/polyglotta/index.php?page=record&vid=441&level=2&cid=409843
CHAPTER FOUR. ON INTUITIVE UNDERSTANDING,/polyglotta/index.php?page=record&vid=441&level=1&cid=410044
CHAPTER FIVE. ON THE DEDUCTION OF THE PERMANENCY OF TATHAGATAHOOD,/polyglotta/index.php?page=record&vid=441&level=1&cid=410061
CHAPTER SIX. ON MOMENTARINESS,/polyglotta/index.php?page=record&vid=441&level=1&cid=410071
CHAPTER SEVEN. ON TRANSFORMATION,/polyglotta/index.php?page=record&vid=441&level=1&cid=410112
CHAPTER EIGHT. ON MEAT-EATING,javascript:;
Verse 1-10,/polyglotta/index.php?page=record&vid=441&level=2&cid=410138
Verse 11-20,/polyglotta/index.php?page=record&vid=441&level=2&cid=410148
Verse 21-24,/polyglotta/index.php?page=record&vid=441&level=2&cid=410158
CHAPTER NINE. THE DHĀRANĪS,/polyglotta/index.php?page=record&vid=441&level=1&cid=410163
SAGĀTHAKAM,javascript:;
Verse 1-10,/polyglotta/index.php?page=record&vid=441&level=2&cid=410172
Verse 11-20,/polyglotta/index.php?page=record&vid=441&level=2&cid=410182
Verse 21-30,/polyglotta/index.php?page=record&vid=441&level=2&cid=410192
Verse 31-40,/polyglotta/index.php?page=record&vid=441&level=2&cid=410202
Verse 41-50,/polyglotta/index.php?page=record&vid=441&level=2&cid=410212
Verse 51-60,/polyglotta/index.php?page=record&vid=441&level=2&cid=410222
Verse 61-70,/polyglotta/index.php?page=record&vid=441&level=2&cid=410232
Verse 71-80,/polyglotta/index.php?page=record&vid=441&level=2&cid=410242
Verse 81-90,/polyglotta/index.php?page=record&vid=441&level=2&cid=410252
Verse 91-100,/polyglotta/index.php?page=record&vid=441&level=2&cid=410262
Verse 101-110,/polyglotta/index.php?page=record&vid=441&level=2&cid=410272
Verse 111-120,/polyglotta/index.php?page=record&vid=441&level=2&cid=410282
Verse 121-130,/polyglotta/index.php?page=record&vid=441&level=2&cid=410292
Verse 131-140,/polyglotta/index.php?page=record&vid=441&level=2&cid=410302
Verse 141-150,/polyglotta/index.php?page=record&vid=441&level=2&cid=410312
Verse 151-160,/polyglotta/index.php?page=record&vid=441&level=2&cid=410322
Verse 161-170,/polyglotta/index.php?page=record&vid=441&level=2&cid=410332
Verse 171-180,/polyglotta/index.php?page=record&vid=441&level=2&cid=410342
Verse 181-190,/polyglotta/index.php?page=record&vid=441&level=2&cid=410352
Verse 191-200,/polyglotta/index.php?page=record&vid=441&level=2&cid=410362
Verse 201-210,/polyglotta/index.php?page=record&vid=441&level=2&cid=410372
Verse 211-220,/polyglotta/index.php?page=record&vid=441&level=2&cid=410382
Verse 221-230,/polyglotta/index.php?page=record&vid=441&level=2&cid=410392
Verse 231-240,/polyglotta/index.php?page=record&vid=441&level=2&cid=410402
Verse 241-250,/polyglotta/index.php?page=record&vid=441&level=2&cid=410412
Verse 261-270,/polyglotta/index.php?page=record&vid=441&level=2&cid=410432
Verse 271-280,/polyglotta/index.php?page=record&vid=441&level=2&cid=410442
Verse 281-290,/polyglotta/index.php?page=record&vid=441&level=2&cid=410452
Verse 291-300,/polyglotta/index.php?page=record&vid=441&level=2&cid=410462
Verse 301-310,/polyglotta/index.php?page=record&vid=441&level=2&cid=410472
Verse 311-320,/polyglotta/index.php?page=record&vid=441&level=2&cid=410482
Verse 321-330,/polyglotta/index.php?page=record&vid=441&level=2&cid=410492
Verse 331-340,/polyglotta/index.php?page=record&vid=441&level=2&cid=410502
Verse 341-350,/polyglotta/index.php?page=record&vid=441&level=2&cid=410512
Verse 351-360,/polyglotta/index.php?page=record&vid=441&level=2&cid=410522
Verse 361-370,/polyglotta/index.php?page=record&vid=441&level=2&cid=410532
Verse 371-380,/polyglotta/index.php?page=record&vid=441&level=2&cid=410542
Verse 381-390,/polyglotta/index.php?page=record&vid=441&level=2&cid=410552
Verse 391-400,/polyglotta/index.php?page=record&vid=441&level=2&cid=410562
Verse 401-410,/polyglotta/index.php?page=record&vid=441&level=2&cid=410572
Verse 411-420,/polyglotta/index.php?page=record&vid=441&level=2&cid=410582
Verse 421-430,/polyglotta/index.php?page=record&vid=441&level=2&cid=410592
Verse 431-440,/polyglotta/index.php?page=record&vid=441&level=2&cid=410602
Verse 441-450,/polyglotta/index.php?page=record&vid=441&level=2&cid=410612
Verse 451-460,/polyglotta/index.php?page=record&vid=441&level=2&cid=410622
Verse 461-470,/polyglotta/index.php?page=record&vid=441&level=2&cid=410632
Verse 471-480,/polyglotta/index.php?page=record&vid=441&level=2&cid=410642
Verse 481-490,/polyglotta/index.php?page=record&vid=441&level=2&cid=410652
Verse 491-500,/polyglotta/index.php?page=record&vid=441&level=2&cid=410662
Verse 501-510,/polyglotta/index.php?page=record&vid=441&level=2&cid=410672
Verse 511-520,/polyglotta/index.php?page=record&vid=441&level=2&cid=410682
Verse 521-530,/polyglotta/index.php?page=record&vid=441&level=2&cid=410692
Verse 531-540,/polyglotta/index.php?page=record&vid=441&level=2&cid=410702
Verse 541-550,/polyglotta/index.php?page=record&vid=441&level=2&cid=410712
Verse 551-560,/polyglotta/index.php?page=record&vid=441&level=2&cid=410722
Verse 561-570,/polyglotta/index.php?page=record&vid=441&level=2&cid=410732
Verse 571-580,/polyglotta/index.php?page=record&vid=441&level=2&cid=410742
Verse 581-590,/polyglotta/index.php?page=record&vid=441&level=2&cid=410752
Verse 591-600,/polyglotta/index.php?page=record&vid=441&level=2&cid=410762
Verse 601-610,/polyglotta/index.php?page=record&vid=441&level=2&cid=410772
Verse 611-620,/polyglotta/index.php?page=record&vid=441&level=2&cid=410782
Verse 621-630,/polyglotta/index.php?page=record&vid=441&level=2&cid=410792
Verse 631-640,/polyglotta/index.php?page=record&vid=441&level=2&cid=410802
Verse 641-650,/polyglotta/index.php?page=record&vid=441&level=2&cid=410812
Verse 651-660,/polyglotta/index.php?page=record&vid=441&level=2&cid=410822
Verse 661-670,/polyglotta/index.php?page=record&vid=441&level=2&cid=410832
Verse 671-680,/polyglotta/index.php?page=record&vid=441&level=2&cid=410842
Verse 681-690,/polyglotta/index.php?page=record&vid=441&level=2&cid=410852
Verse 691-700,/polyglotta/index.php?page=record&vid=441&level=2&cid=410862
Verse 701-710,/polyglotta/index.php?page=record&vid=441&level=2&cid=410872
Verse 711-720,/polyglotta/index.php?page=record&vid=441&level=2&cid=410882
Verse 721-730,/polyglotta/index.php?page=record&vid=441&level=2&cid=410892
Verse 731-740,/polyglotta/index.php?page=record&vid=441&level=2&cid=410902
Verse 741-750,/polyglotta/index.php?page=record&vid=441&level=2&cid=410912
Verse 751-760,/polyglotta/index.php?page=record&vid=441&level=2&cid=410922
Verse 761-770,/polyglotta/index.php?page=record&vid=441&level=2&cid=410932
Verse 771-780,/polyglotta/index.php?page=record&vid=441&level=2&cid=410942
Verse 781-790,/polyglotta/index.php?page=record&vid=441&level=2&cid=410952
Verse 791-800,/polyglotta/index.php?page=record&vid=441&level=2&cid=410962
Verse 801-810,/polyglotta/index.php?page=record&vid=441&level=2&cid=410972
Verse 831-840,/polyglotta/index.php?page=record&vid=441&level=2&cid=411002
Verse 841-850,/polyglotta/index.php?page=record&vid=441&level=2&cid=411012
Verse 851-860,/polyglotta/index.php?page=record&vid=441&level=2&cid=411022
Verse 861-870,/polyglotta/index.php?page=record&vid=441&level=2&cid=411032
Verse 871-880,/polyglotta/index.php?page=record&vid=441&level=2&cid=411042
Verse 881-890,/polyglotta/index.php?page=record&vid=441&level=2&cid=411052
Title,/polyglotta/index.php?page=record&vid=1048&level=1&cid=778189
I. The Occasion,javascript:;
Buddha,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778193
Bodhisatvas,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778194
II. Introduction,javascript:;
Kūṭāgāra,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778197
Dharmamudrā,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778198
Bodhisattvas,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778199
Gaganagañja,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778200
Verses 1-20,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778201
Buddhaguṇa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778222
Verses 21-30,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778223
III. 37 Questions,/polyglotta/index.php?page=record&vid=1048&level=1&cid=778233
IV. 37 Answers,javascript:;
1st Dāna,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778238
8 Purities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778239
Similes,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778240
Pradīpapāṇi,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778241
Verses 31-41,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778242
2nd Śīla,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778254
8 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778255
Similes,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778256
Verses 42-51,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778257
3rd Kṣānti,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778269
8 Purities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778270
8 Patiences,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778271
Examples,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778272
Verses 52-56,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778273
4th Vīrya,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778280
8 Vigours,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778281
2 Vigours,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778282
Similes,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778283
Verses 57-66,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778284
5th Dhyāna,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778296
8 Purities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778297
Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778298
Examples,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778299
Verses 67-76,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778300
6th Prajñā,javascript:;
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778312
8 Purities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778313
Similes,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778314
Meaning,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778322
Verses 77-86,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778323
7th Puṇya,javascript:;
10 Immeasurables,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778335
8th Jñāna,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778336
9th Buddhānusmṛti,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778337
10th Dharmānusmṛti,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778338
11th Saṃghānusmṛti,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778339
12th Tyāgānusmṛti,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778340
13th Śīlānusmṛti,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778341
14th Devānusmṛti,javascript:;
10 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778343
15th Nirvāṇasamatā,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778344
16th Caritalakṣaṇa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778345
17th Dharmaratnanidhāna,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778346
18th Dharmasvabhāva,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778347
19th Satvādiviśuddhi,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778348
20th Dharmaprayoga,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778349
21th Dharmādhipateya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778350
22th Dharmanaya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778351
23th Pratītyasamutpāda,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778352
24th Tathāgatamudra,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778353
25th Dharmadhātu,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778354
26th Dṛḍavajrāśaya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778355
27th Buddhaviṣaya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778356
28th Dhāraṇī,javascript:;
32 Purifications,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778358
Memory,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778359
29th Pratibhāna,javascript:;
24 Eloquence,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778361
24 Preparations,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778362
30th Vaśitā,javascript:;
12 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778365
31th Māra,javascript:;
4 Māras,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778367
Mārakarman,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778368
4 Qualities,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778369
32th Upajīvya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778370
33th Buddhakārya,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778371
34th Sāgaramudrāsamādhi,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778372
35th Saṅgasamatikrānta,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778373
36th Ācāracāritra,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778374
37th Svayaṃbhujñāna,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778375
Verses 87-118,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778376
Vyākaraṇa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778408
V. Miracle,javascript:;
Puṣpavarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778410
Ratnavarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778411
Āhāracīvaravarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778412
Amṛtavarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778413
Pāramitāvarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778414
Dharmavarṣa,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778415
Nirmāṇapuruṣa,javascript:;
Verses 119-122,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778417
Abhayadāna,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778418
VI. Dialogues,javascript:;
Śāriputra,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778421
Dharmarāja,javascript:;
Verses 123-164,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778425
Kutūhalajāta,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778427
Ratnaśrī,javascript:;
Samādhi,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778431
Samādhimukha,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778432
Avādana,javascript:;
Verses 165-184,/polyglotta/index.php?page=record&vid=1048&level=4&cid=778434
Gaganagañja,javascript:;
Lokottaramārga,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778437
Saṃnāha,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778438
Mahāyāna,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778439
Ratnaśrī,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778440
Ānanda,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778442
Brahmā Prabhāvyūha,/polyglotta/index.php?page=record&vid=1048&level=2&cid=778444
Ratnapāṇi,javascript:;
Verses 185-192,/polyglotta/index.php?page=record&vid=1048&level=3&cid=778448
